content,labels
"இன்று இரவு 8 மணிக்கு  தொலைக்காட்சியில் நேரலை 
ஒலிவாங்கி seeman சீமானின்_சின்னம்_ஒலிவாங்கி ",Substantiated
"தெரியாமல் செய்தால் தவறு.தெரிஞ்சே செய்தால் திமிரு
பூனை கதை சொன்ன சீமான்!

ntk seeman naamtamilarkatchi election2024 electioncampaign loksabhaelection2024 newstamil24x7 ",Opinionated
"கோவை மக்களின் சம்பவம் 

முழு காணொளி:  ",None of the above
"சித்திரைத்திருநாள்! 
தமிழ் புத்தாண்டு வாழ்த்து எங்கடா?  ",Sarcastic
" உன்னை போல அடி முட்டாள் இல்லை மக்கள்.
 அறிவிலியே. 
போதை_கடத்தல்_திமுக 
திருட்டு_திமுக செய்த ஊழல், போதை கடத்தல் பற்றிய ஆதாரங்கள் உனது அரசு கையில் இருக்க
mkstalin + அவன் திருட்டு மகன் கஞ்சாநிதி_உதயநிதி + எல்லா திமுக திருடர்களை கைது செய்வதை விட்டு என்னடி நக்கலா? ",Opinionated
"தேர்தல் கூட்டணி முதல் அதிமுக நாட்டுக்கான திட்டங்கள் வரை, மிக தெளிவாக, துள்ளியமாக, நயமாக, மரியாதையாக பேட்டி அளித்த . lokasabhaelection2024 tamilnadu edappadipalaniswami aiadmk admk eps எடப்பாடியார் dmkfailstn bjpfailstn admk_tvl  ",Positive
"ஆலங்குளத்தில் விரட்டி அடிக்கப்பட்ட அனிதா ராதாகிருஷ்ணன்…

dmkfailstn",Sarcastic
"அனுதினமும் அதிகரிக்கும் பிரச்சாரங்கள்!வாக்காளர்களை கவர போட்டாபோட்டி! 

bjp admk dmk ntk pmk election2024 electioncampaign loksabhaelection2024 newstamil24x7 ",Opinionated
"மூன்று வாகனங்கள் குப்பாண்டம்பாளையம்,சாணார்பாளையம், சின்னார்பாளையம், ஆவத்திபாளையம்,ஆவரங்காடு, பள்ளிபாளையம் நகரம், ஓடப்பள்ளி பகுதிகளிலும் மாலை தண்ணீர்பந்தல்பாளையம், மோடமங்களம் பகுதிகளில் பரப்புரை மேற்கொள்ளப்பட்டது.
புரட்சிவாழ்த்துகள்
மக்களின்_சின்னம்_மைக்
mike_voiceofpeople  ",Opinionated
"அன்பை வெளிப்படுத்திய தம்பிகள் மகிழ்ச்சி வெள்ளத்தில் மிதந்த அண்ணன் செந்தமிழன் சீமான்  



மக்களின்_சின்னம்_மைக்
mike_voiceofpeople
elections2024

நாகப்பட்டினம் திருவாரூர் ",Sarcastic
"இதுபோன்ற இழிசெயலை இனி யாரும் செய்ய துணியக்கூடாது. அப்படி நடவடிக்கை தேவை  - எடப்பாடி பழனிசாமி ஆவேசம்! 
 
manipurviolence eps edappadi இபிஎஸ்

",Opinionated
"மறக்குமா தமிழகம்?

dmkfailstn 

vote4bjp 

    ",Opinionated
"திமுக ஆட்சியில் பாலாறும், தேனாறும் ஓடும் என சொன்னார்கள்; ஆனால். ஆர்பி உதயகுமார் விமர்சனம்

mkstalin dmk breakingnews tnpolitics trending updatenews360 trendingnews tngovt latestnews bjp rbudhayakumar stalin edappadipalanisamy edappadi 

",Opinionated
"உங்களுக்கு கூடும் கூட்டம் காசுக்காகவும், குவாட்டருக்காகவும் கூடும். 

எங்களுக்கு கூடும் கூட்டம் எங்களின் கொள்கைக்காக கூடும் கூட்டம். காசு, குவாட்டர் எதுவும் கிடையாது. இது தானா சேர்ந்த கூட்டம் 

ntk_symbol_mike seeman 
சீமானின்_சின்னம்_ஒலிவாங்கி
",Neutral
"காங்கிரஸ் தேர்தல் அறிக்கை குறித்து இ-மெயில் மூலம் வரும் கருத்துக்களை படித்து பொதுமக்களிடம் தொலைபேசியில் உரையாடும் ராகுல் காந்தி!
rahul_gandhi  mkstalin congressmanifesto2024 ",Positive
